algorithm,depth,encoding,mean_accuracy,std_accuracy,mean_train_time
ConTree,3,onehot,0.8485278138499457,0.009193682198504052,2.1619615077972414
ConTree,3,target,0.8485278138499457,0.009193682198504052,2.23382773399353
ConTree,5,onehot,0.9866058887446002,0.006797043299467773,299.88414521217345
ConTree,5,target,0.9866058887446002,0.006797043299467773,299.8180245876312
ConTree,7,onehot,1.0,0.0,0.01116166114807129
ConTree,7,target,1.0,0.0,0.011700630187988281
ConTree,9,onehot,1.0,0.0,0.00722813606262207
ConTree,9,target,1.0,0.0,0.0073070526123046875
ODT,3,onehot,0.8531669891076777,0.012105420547863307,0.8047375679016113
ODT,3,target,0.8531669891076777,0.012105420547863307,0.8940022468566895
ODT,5,onehot,0.9716680359367131,0.005379761594934462,1.1439555644989015
ODT,5,target,0.9716680359367131,0.005379761594934462,1.235473108291626
ODT,7,onehot,1.0,0.0,1.3337358474731444
ODT,7,target,1.0,0.0,1.5420541286468505
ODT,9,onehot,1.0,0.0,1.460895299911499
ODT,9,target,1.0,0.0,1.35938720703125
OSDT,3,onehot,0.6532716720112368,0.001163348791840829,0.0003977298736572266
OSDT,3,target,0.6532716720112368,0.001163348791840829,0.0002780437469482422
OSDT,5,onehot,0.6532716720112368,0.001163348791840829,0.0004155158996582031
OSDT,5,target,0.6532716720112368,0.001163348791840829,0.000600433349609375
OSDT,7,onehot,0.6532716720112368,0.001163348791840829,0.0002029895782470703
OSDT,7,target,0.6532716720112368,0.001163348791840829,0.0005964279174804687
OSDT,9,onehot,0.6532716720112368,0.001163348791840829,0.0
OSDT,9,target,0.6532716720112368,0.001163348791840829,0.00059661865234375
RDT,3,onehot,0.8531669891076777,0.012105420547863307,1.1904752254486084
RDT,3,target,0.8531669891076777,0.012105420547863307,1.2710147380828858
RDT,5,onehot,0.9716680359367131,0.005379761594934462,1.6229877471923828
RDT,5,target,0.9716680359367131,0.005379761594934462,1.8007822036743164
RDT,7,onehot,1.0,0.0,1.9332577228546142
RDT,7,target,1.0,0.0,2.033962059020996
RDT,9,onehot,1.0,0.0,2.044178581237793
RDT,9,target,1.0,0.0,1.87770357131958
RDT-TwoPass,3,onehot,0.8531669891076777,0.012105420547863307,1.1774030685424806
RDT-TwoPass,3,target,0.8531669891076777,0.012105420547863307,1.2631336212158204
RDT-TwoPass,5,onehot,0.9716680359367131,0.005379761594934462,1.6975885391235352
RDT-TwoPass,5,target,0.9716680359367131,0.005379761594934462,1.7328807830810546
RDT-TwoPass,7,onehot,1.0,0.0,1.949170207977295
RDT-TwoPass,7,target,1.0,0.0,2.0728391647338866
RDT-TwoPass,9,onehot,1.0,0.0,2.0269757747650146
RDT-TwoPass,9,target,1.0,0.0,2.135075569152832
sklearn-DT,3,onehot,0.8531669891076777,0.012105420547863307,0.32143635749816896
sklearn-DT,3,target,0.8531669891076777,0.012105420547863307,0.3436257362365723
sklearn-DT,5,onehot,0.9716680359367131,0.005379761594934462,0.46302247047424316
sklearn-DT,5,target,0.9716680359367131,0.005379761594934462,0.4131021976470947
sklearn-DT,7,onehot,1.0,0.0,0.4589580535888672
sklearn-DT,7,target,1.0,0.0,0.5016895294189453
sklearn-DT,9,onehot,1.0,0.0,0.4544361591339111
sklearn-DT,9,target,1.0,0.0,0.4738765716552734
