dataset,encoding,algorithm,depth,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,features_used,avg_path_length,actual_depth,n_leaves,stability
Bank Marketing,target,RDT,3,0.7470924885274162,0.03029541955292107,0.8043626314501834,0.016150217894009083,1.1444788455963135,0.00215764045715332,"[0.7268248992386923, 0.7210031347962382, 0.78584229390681, 0.782258064516129, 0.7195340501792115]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,1.0
Bank Marketing,target,RDT-TwoPass,3,0.7637512499859552,0.0037483199908939454,0.829795871534456,0.009030898909892802,1.6856363773345948,0.0023792743682861327,"[0.7693685624720108, 0.7666815942678011, 0.7589605734767025, 0.7620967741935484, 0.7616487455197133]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",2,3.0,3,8,0.7333333333333333
Bank Marketing,target,sklearn-DT,3,0.7858816193076482,0.005714358719318485,0.8388436195751885,0.005205883623880181,0.7021412372589111,0.0005963325500488281,"[0.7845947156291984, 0.7765338110165696, 0.7943548387096774, 0.7871863799283154, 0.7867383512544803]","{'ccp_alpha': 0.0, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",4,4.0,3,8,1.0
Bank Marketing,target,OSDT,3,0.5261601795806469,0.00016647679940262044,0.5,0.0,0.001779031753540039,0.00020127296447753907,"[0.5261979399910435, 0.5261979399910435, 0.5259856630824373, 0.5259856630824373, 0.5264336917562724]","{'max_depth': 3, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.0
Bank Marketing,target,ConTree,3,0.8004837024303096,0.0038847470067309383,0.8218748288126179,0.007848976780246134,17.670917987823486,0.00019993782043457032,"[0.7984773846842812, 0.8034034930586654, 0.8064516129032258, 0.7956989247311828, 0.7983870967741935]","{'max_depth': 3, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,3.0,-1,-1,0.0
Bank Marketing,target,ODT,5,0.7562312702746518,0.031031236466836882,0.8236520856574145,0.02536436329108393,0.9781912803649903,0.0024179458618164063,"[0.7348858038513211, 0.7241379310344828, 0.796146953405018, 0.7916666666666666, 0.7343189964157706]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,0.0
Bank Marketing,target,RDT,5,0.8028122878234113,0.008291888112549816,0.8682044053503668,0.0035080070461751584,1.5298758029937745,0.003204011917114258,"[0.8101209135691895, 0.8047469771607703, 0.8046594982078853, 0.7867383512544803, 0.8077956989247311]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",4,5.0,5,32,0.8400000000000001
Bank Marketing,target,RDT-TwoPass,5,0.7985118546019547,0.005465276385481196,0.8685466729411001,0.005356757759315655,2.9076908588409425,0.003181600570678711,"[0.8069861173309449, 0.8007165248544559, 0.7997311827956989, 0.793010752688172, 0.7921146953405018]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2}",3,5.0,5,32,1.0
Bank Marketing,target,sklearn-DT,5,0.8113239096831977,0.006617690771009199,0.8845842324980492,0.001967137223149305,1.1156795024871826,0.0004021167755126953,"[0.812807881773399, 0.812360053739364, 0.8140681003584229, 0.8185483870967742, 0.7988351254480287]","{'ccp_alpha': 0.0, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",11,6.0,5,32,0.6631118881118881
Bank Marketing,target,OSDT,5,0.5261601795806469,0.00016647679940262044,0.5,0.0,0.002041339874267578,0.0,"[0.5261979399910435, 0.5261979399910435, 0.5259856630824373, 0.5259856630824373, 0.5264336917562724]","{'max_depth': 5, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,0.0
Bank Marketing,target,ConTree,5,0.8214478729773502,0.005515974855513617,0.8634115134857053,0.006112993281860789,300.02398028373716,0.0025350093841552735,"[0.8145991939095387, 0.8271383788625168, 0.8261648745519713, 0.8149641577060932, 0.8243727598566308]","{'max_depth': 5, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,5.0,-1,-1,0.0
