dataset,encoding,algorithm,depth,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,features_used,avg_path_length,actual_depth,n_leaves,stability
Ionosphere,onehot,OSDT,7,0.641046277665996,0.003621730382293764,0.5,0.0,0.0,0.0,"[0.6338028169014085, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429]","{'max_depth': 7, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",7,7.0,7,128,0.0
Ionosphere,onehot,ConTree,7,0.8746076458752515,0.03319112151082055,0.854991452991453,0.04362557937032247,0.005546092987060547,0.0001823902130126953,"[0.8873239436619719, 0.9, 0.8285714285714286, 0.9142857142857143, 0.8428571428571429]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,7.0,-1,-1,0.0
Ionosphere,onehot,ODT,9,0.8632193158953723,0.04303058583237641,0.8303931623931625,0.08638512167520826,0.4122291564941406,0.00020055770874023439,"[0.8732394366197183, 0.8285714285714286, 0.9, 0.9142857142857143, 0.8]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2}",9,9.0,9,512,0.0
Ionosphere,onehot,RDT,9,0.8917102615694166,0.053956174995680034,0.8985914529914532,0.034605576071557606,0.7754677772521973,0.00017790794372558595,"[0.9014084507042254, 0.8714285714285714, 0.9285714285714286, 0.9571428571428572, 0.8]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,9.0,9,512,0.3188852813852813
Ionosphere,onehot,RDT-TwoPass,9,0.8888128772635815,0.041947459120961025,0.9120376068376069,0.04359728897322506,1.6044349670410156,0.0,"[0.9154929577464789, 0.8571428571428571, 0.8714285714285714, 0.9571428571428572, 0.8428571428571429]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1}",8,9.0,9,512,0.24225441225441222
Ionosphere,onehot,sklearn-DT,9,0.8888933601609658,0.024549064816472344,0.9055931623931623,0.018808808551559784,0.26430654525756836,0.0001979351043701172,"[0.8873239436619719, 0.9285714285714286, 0.8714285714285714, 0.9, 0.8571428571428571]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 2}",17,6.139601139601139,7,23,0.34430522947685416
Ionosphere,onehot,OSDT,9,0.641046277665996,0.003621730382293764,0.5,0.0,0.0,0.0,"[0.6338028169014085, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429]","{'max_depth': 9, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",9,9.0,9,512,0.0
Ionosphere,onehot,ConTree,9,0.8575452716297786,0.04695454591762333,0.8329230769230769,0.06754456812271481,0.0028113842010498045,0.0005671977996826172,"[0.8591549295774648, 0.9, 0.7714285714285715, 0.9, 0.8571428571428571]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,9.0,-1,-1,0.0
Ionosphere,target,ODT,3,0.848933601609658,0.046781510561488715,0.8005264957264957,0.09078575824550811,0.2454582691192627,0.0,"[0.8732394366197183, 0.8285714285714286, 0.8142857142857143, 0.9285714285714286, 0.8]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.0
Ionosphere,target,RDT,3,0.8687726358148893,0.052448426276481094,0.884068376068376,0.07361089464446609,0.43517236709594725,0.00019636154174804688,"[0.9295774647887324, 0.8571428571428571, 0.8285714285714286, 0.9285714285714286, 0.8]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 2}",2,3.0,3,8,0.595
Ionosphere,target,RDT-TwoPass,3,0.8945271629778674,0.032225185277067296,0.902382905982906,0.062365597564001056,0.7365530490875244,0.0,"[0.9154929577464789, 0.9142857142857143, 0.8428571428571429, 0.9285714285714286, 0.8714285714285714]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",3,3.0,3,8,0.43
Ionosphere,target,sklearn-DT,3,0.8859557344064388,0.04709683525100018,0.9114905982905983,0.04089641528078375,0.17860035896301268,0.0004019737243652344,"[0.9154929577464789, 0.9142857142857143, 0.8, 0.9285714285714286, 0.8714285714285714]","{'ccp_alpha': 0.0, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",5,3.809116809116809,3,7,0.310515873015873
Ionosphere,target,OSDT,3,0.641046277665996,0.003621730382293764,0.5,0.0,0.0,0.0,"[0.6338028169014085, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429]","{'max_depth': 3, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.0
Ionosphere,target,ConTree,3,0.8491348088531186,0.03827412397540453,0.8213572649572649,0.05998309996485532,1.0283843517303466,0.00040078163146972656,"[0.8028169014084507, 0.8857142857142857, 0.8142857142857143, 0.9, 0.8428571428571429]","{'max_depth': 3, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,3.0,-1,-1,0.0
Ionosphere,target,ODT,5,0.8689336016096579,0.0588542158834255,0.8276376068376068,0.08253187911469333,0.32271728515625,0.0,"[0.8732394366197183, 0.8285714285714286, 0.9, 0.9571428571428572, 0.7857142857142857]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2}",5,5.0,5,32,0.0
Ionosphere,target,RDT,5,0.8859154929577466,0.06273576029276956,0.9077401709401709,0.056533367240178566,0.6178084373474121,0.0,"[0.9295774647887324, 0.8428571428571429, 0.9142857142857143, 0.9571428571428572, 0.7857142857142857]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2}",4,5.0,5,32,0.355
Ionosphere,target,RDT-TwoPass,5,0.894486921529175,0.04846290213238708,0.8878017094017094,0.053999254438134144,1.0904631614685059,0.0003154754638671875,"[0.9295774647887324, 0.8571428571428571, 0.8714285714285714, 0.9714285714285714, 0.8428571428571429]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 2}",4,5.0,5,32,0.2341269841269841
Ionosphere,target,sklearn-DT,5,0.8774647887323944,0.023338999491123436,0.9068888888888889,0.04277578638943488,0.22491607666015626,0.0003880977630615234,"[0.8873239436619719, 0.9, 0.8571428571428571, 0.9, 0.8428571428571429]","{'ccp_alpha': 0.0, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",10,5.216524216524217,5,12,0.38624542124542127
Ionosphere,target,OSDT,5,0.641046277665996,0.003621730382293764,0.5,0.0,0.0,0.0,"[0.6338028169014085, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429]","{'max_depth': 5, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,0.0
Ionosphere,target,ConTree,5,0.8773440643863178,0.05018781448994654,0.856905982905983,0.06567699335095432,0.00841069221496582,0.0,"[0.9295774647887324, 0.8857142857142857, 0.8, 0.9285714285714286, 0.8428571428571429]","{'max_depth': 5, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,5.0,-1,-1,0.0
Ionosphere,target,ODT,7,0.8717907444668007,0.05496301338631086,0.8348376068376069,0.09130954354073488,0.41230316162109376,0.0,"[0.8732394366197183, 0.8285714285714286, 0.9, 0.9571428571428572, 0.8]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2}",7,7.0,7,128,0.0
Ionosphere,target,RDT,7,0.8917102615694166,0.053956174995680034,0.8973470085470087,0.04234552382627767,0.7076606273651123,0.0,"[0.9014084507042254, 0.8714285714285714, 0.9285714285714286, 0.9571428571428572, 0.8]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,7.0,7,128,0.276031746031746
Ionosphere,target,RDT-TwoPass,7,0.8916700201207244,0.04671936874371014,0.8976000000000001,0.03978768343453061,1.3880239009857178,0.0007978439331054688,"[0.9154929577464789, 0.8571428571428571, 0.8714285714285714, 0.9714285714285714, 0.8428571428571429]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 1}",6,7.0,7,128,0.21626262626262624
Ionosphere,target,sklearn-DT,7,0.8859959758551307,0.02571822139204077,0.8764581196581197,0.0498327000473563,0.25641188621520994,0.00039663314819335935,"[0.9014084507042254, 0.9142857142857143, 0.8714285714285714, 0.9, 0.8428571428571429]","{'ccp_alpha': 0.01, 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",7,3.7777777777777777,6,8,0.2765978465978466
Ionosphere,target,OSDT,7,0.641046277665996,0.003621730382293764,0.5,0.0,0.00020022392272949218,0.0,"[0.6338028169014085, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429]","{'max_depth': 7, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",7,7.0,7,128,0.0
Ionosphere,target,ConTree,7,0.8746076458752515,0.03319112151082055,0.854991452991453,0.04362557937032247,0.0046600341796875,0.0004002571105957031,"[0.8873239436619719, 0.9, 0.8285714285714286, 0.9142857142857143, 0.8428571428571429]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,7.0,-1,-1,0.0
Ionosphere,target,ODT,9,0.8632193158953723,0.04303058583237641,0.8303931623931625,0.08638512167520826,0.41629638671875,0.0,"[0.8732394366197183, 0.8285714285714286, 0.9, 0.9142857142857143, 0.8]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2}",9,9.0,9,512,0.0
Ionosphere,target,RDT,9,0.8917102615694166,0.053956174995680034,0.8985914529914532,0.034605576071557606,0.7983788013458252,0.00019860267639160156,"[0.9014084507042254, 0.8714285714285714, 0.9285714285714286, 0.9571428571428572, 0.8]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,9.0,9,512,0.3188852813852813
Ionosphere,target,RDT-TwoPass,9,0.8888128772635815,0.041947459120961025,0.9120376068376069,0.04359728897322506,1.561863613128662,0.00019979476928710938,"[0.9154929577464789, 0.8571428571428571, 0.8714285714285714, 0.9571428571428572, 0.8428571428571429]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1}",8,9.0,9,512,0.24225441225441222
Ionosphere,target,sklearn-DT,9,0.8830985915492958,0.03330596817147797,0.8883829059829059,0.04145380786930632,0.2589690685272217,0.00019941329956054687,"[0.9154929577464789, 0.9142857142857143, 0.8428571428571429, 0.9, 0.8428571428571429]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 5}",15,6.131054131054131,7,22,0.4061622807017544
Ionosphere,target,OSDT,9,0.641046277665996,0.003621730382293764,0.5,0.0,0.0,0.0,"[0.6338028169014085, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429, 0.6428571428571429]","{'max_depth': 9, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",9,9.0,9,512,0.0
Ionosphere,target,ConTree,9,0.8575452716297786,0.04695454591762333,0.8329230769230769,0.06754456812271481,0.0031830787658691405,0.0,"[0.8591549295774648, 0.9, 0.7714285714285715, 0.9, 0.8571428571428571]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,9.0,-1,-1,0.0
