dataset,encoding,algorithm,depth,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,features_used,avg_path_length,actual_depth,n_leaves,stability
Vehicle,target,RDT-TwoPass,5,0.6702471284371738,0.030765957808893882,,,0.4307733058929443,0.0,"[0.6411764705882353, 0.6568047337278107, 0.6390532544378699, 0.7041420118343196, 0.7100591715976331]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 2}",5,5.0,5,32,0.6523809523809524
Vehicle,target,sklearn-DT,5,0.6773198746954403,0.018272535398422652,,,0.21435632705688476,0.0003995418548583984,"[0.6647058823529411, 0.6804733727810651, 0.650887573964497, 0.7041420118343196, 0.6863905325443787]","{'ccp_alpha': 0.0, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",15,5.887706855791962,5,26,0.701733193277311
Vehicle,target,ConTree,5,0.7281865645666551,0.0265941104856718,,,300.001610994339,0.00020251274108886718,"[0.6823529411764706, 0.727810650887574, 0.7218934911242604, 0.757396449704142, 0.7514792899408284]","{'max_depth': 5, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,5.0,-1,-1,0.0
Vehicle,target,ODT,7,0.5697667942916812,0.016131054143396405,,,0.10630888938903808,0.00020003318786621094,"[0.5470588235294118, 0.5798816568047337, 0.5739644970414202, 0.591715976331361, 0.5562130177514792]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",7,7.0,7,128,0.0
Vehicle,target,RDT,7,0.6678733031674209,0.04523569381677086,,,0.18416619300842285,0.0006001472473144531,"[0.6470588235294118, 0.6982248520710059, 0.591715976331361, 0.6804733727810651, 0.7218934911242604]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1}",5,7.0,7,128,0.5606746031746032
Vehicle,target,RDT-TwoPass,7,0.6808771319178559,0.037550774126915445,,,0.6749242782592774,0.0001971721649169922,"[0.6588235294117647, 0.6982248520710059, 0.6390532544378699, 0.6627218934911243, 0.7455621301775148]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2}",7,7.0,7,128,0.5743253968253967
Vehicle,target,sklearn-DT,7,0.6760877131917857,0.024496288694951997,,,0.2699000835418701,0.0001998424530029297,"[0.7058823529411765, 0.6568047337278107, 0.6390532544378699, 0.6923076923076923, 0.6863905325443787]","{'ccp_alpha': 0.0, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",18,7.328605200945627,7,60,0.8879084967320262
Vehicle,target,ConTree,7,0.6524469195962409,0.03646911527703876,,,299.4768630981445,0.0,"[0.6823529411764706, 0.6923076923076923, 0.6627218934911243, 0.6331360946745562, 0.591715976331361]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,7.0,-1,-1,0.0
Vehicle,target,ODT,9,0.5602784545770971,0.02010090090900813,,,0.10301146507263184,0.0005335807800292969,"[0.5647058823529412, 0.5384615384615384, 0.5384615384615384, 0.591715976331361, 0.5680473372781065]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 5}",9,9.0,9,512,0.0
Vehicle,target,RDT,9,0.6631604594500522,0.03644344156687457,,,0.2096397876739502,0.000318145751953125,"[0.6294117647058823, 0.6923076923076923, 0.6094674556213018, 0.6863905325443787, 0.6982248520710059]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1}",7,9.0,9,512,0.5433605283605283
Vehicle,target,RDT-TwoPass,9,0.6844204664114166,0.01562753597791089,,,0.78253173828125,0.00039691925048828124,"[0.6647058823529411, 0.6923076923076923, 0.6745562130177515, 0.6804733727810651, 0.7100591715976331]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 1}",9,9.0,9,512,0.4787762237762238
Vehicle,target,sklearn-DT,9,0.6749251653324052,0.0196828636834885,,,0.2551734447479248,0.0004004001617431641,"[0.6882352941176471, 0.6863905325443787, 0.6390532544378699, 0.6923076923076923, 0.6686390532544378]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 2}",18,8.15839243498818,9,98,0.9666666666666666
Vehicle,target,ConTree,9,0.6536094674556213,0.03151486178102758,,,0.13650226593017578,0.0,"[0.7, 0.6449704142011834, 0.650887573964497, 0.6035502958579881, 0.6686390532544378]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,9.0,-1,-1,0.0
