algorithm,depth,encoding,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,success,features_used,avg_path_length,actual_depth,n_leaves,stability,dataset
ODT,3,target,0.6706935505599702,0.0008148701150487659,,,202.63273406028748,0.1641258716583252,"[0.6693200691892636, 0.6708690825538067, 0.6717698490559543, 0.6710986041548338, 0.6704101478459923]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,-1,3.0,3,8,0.0,Cover Type
RDT,3,target,0.6733406560028274,0.0006485496828451239,,,281.5502435207367,0.20060162544250487,"[0.6722115608030774, 0.6732442363794394, 0.6740675719867127, 0.6738782465017814, 0.6733016643431267]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,2,3.0,3,8,0.0,Cover Type
RDT-TwoPass,3,target,0.6712219372963035,0.000848509326792362,,,431.30017547607423,0.20037550926208497,"[0.6699654914244899, 0.6722459833222895, 0.672096865802654, 0.670917884373763, 0.6708834615583209]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,2,3.0,3,8,0.0,Cover Type
sklearn-DT,3,target,0.6772837753667345,0.0008266288887428035,,,108.37961668968201,0.015981721878051757,"[0.6760754885846321, 0.6775986850597661, 0.6780261957625514, 0.6765546204024027, 0.6781638870243197]","{'ccp_alpha': 0.0, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",True,5,3.0,3,8,0.0,Cover Type
ConTree,3,target,0.6858343731736027,0.0009622988614181282,,,351.38073992729187,0.011813116073608399,"[0.6843541044551346, 0.6864883006462827, 0.6870880019276777, 0.6860381060566944, 0.6852033527822241]","{'max_depth': 3, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",True,-1,-1.0,-1,-1,0.0,Cover Type
