dataset,encoding,algorithm,depth,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,features_used,avg_path_length,actual_depth,n_leaves,stability
Spambase,onehot,sklearn-DT,7,0.9104564981352972,0.011860185688554997,0.9219321668362441,0.014692825320325509,1.5267229557037354,0.00041909217834472655,"[0.9001085776330076, 0.9184782608695652, 0.9293478260869565, 0.9065217391304348, 0.8978260869565218]","{'ccp_alpha': 0.0, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",29,7.908063464464247,7,48,0.5358532781842479
Spambase,onehot,OSDT,7,0.6059552471321343,0.00048827597163123937,0.5,0.0,0.0013988494873046875,0.00019960403442382814,"[0.6058631921824105, 0.6054347826086957, 0.6054347826086957, 0.6065217391304348, 0.6065217391304348]","{'max_depth': 7, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",7,7.0,7,128,0.0
Spambase,onehot,ConTree,7,0.9058898645139971,0.0056127182131653726,0.9117706970121526,0.009194216423074112,300.0548302173614,0.0,"[0.9066232356134636, 0.8967391304347826, 0.9130434782608695, 0.9097826086956522, 0.9032608695652173]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,7.0,-1,-1,0.0
Spambase,onehot,ODT,9,0.8915502997686824,0.013198743831075046,0.9443964315168797,0.011067287411219118,2.8822482109069822,0.0020005226135253905,"[0.8686210640608035, 0.9010869565217391, 0.9, 0.8847826086956522, 0.9032608695652173]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",9,9.0,9,512,0.0
Spambase,onehot,RDT,9,0.9030661379408016,0.007798730906718237,0.9469457501544021,0.009174464419481249,4.007091522216797,0.0018080711364746095,"[0.8957654723127035, 0.9141304347826087, 0.9108695652173913, 0.8978260869565218, 0.8967391304347826]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",9,9.0,9,512,0.5111188811188812
Spambase,onehot,RDT-TwoPass,9,0.9058936411273191,0.011039955118723318,0.9449284256610724,0.009507700710692022,8.492653131484985,0.0021855831146240234,"[0.8892508143322475, 0.9195652173913044, 0.9163043478260869, 0.9043478260869565, 0.9]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2}",7,9.0,9,512,0.571111111111111
Spambase,onehot,sklearn-DT,9,0.9152365104092904,0.008523825451237742,0.9165175821064832,0.022120443813982676,1.7932888507843017,0.00031023025512695314,"[0.9120521172638436, 0.925, 0.925, 0.9108695652173913, 0.9032608695652173]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 10}",30,9.72353836122582,9,73,0.637564923222818
Spambase,onehot,OSDT,9,0.6059552471321343,0.00048827597163123937,0.5,0.0,0.0017277717590332032,0.0,"[0.6058631921824105, 0.6054347826086957, 0.6054347826086957, 0.6065217391304348, 0.6065217391304348]","{'max_depth': 9, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",9,9.0,9,512,0.0
Spambase,onehot,ConTree,9,0.906107255818345,0.006324586643912308,0.9121735533574178,0.009613337112204908,300.0441331386566,0.0021823883056640626,"[0.9066232356134636, 0.8956521739130435, 0.9130434782608695, 0.9119565217391304, 0.9032608695652173]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,9.0,-1,-1,0.0
Spambase,target,ODT,3,0.8300365859415569,0.0167383814455672,0.8946237371273964,0.011390880059298275,1.4383859634399414,0.0006001949310302735,"[0.8317046688382194, 0.8608695652173913, 0.8152173913043478, 0.8271739130434783, 0.8152173913043478]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.0
Spambase,target,RDT,3,0.8526448095170656,0.024496059683700236,0.8989184065357607,0.014585038877263657,1.91141996383667,0.0012093067169189453,"[0.8338762214983714, 0.8608695652173913, 0.8728260869565218, 0.8804347826086957, 0.8152173913043478]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.8
