algorithm,depth,encoding,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,success,features_used,avg_path_length,actual_depth,n_leaves,stability,dataset
ODT,9,onehot,0.6751289145258106,0.0008626093840308741,,,203.45666251182556,0.1937088966369629,"[0.6737175460186053, 0.6756538127242843, 0.676244815063424, 0.675315399046488, 0.6747129997762517]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",True,-1,9.0,9,512,0.0,Cover Type
RDT,9,onehot,0.6981628608598788,0.0007141233665884396,,,302.3387279510498,0.38752336502075196,"[0.6975035067941447, 0.6987082949665672, 0.6986024336930517, 0.697113646925182, 0.6988864219204489]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",True,6,9.0,9,512,0.0,Cover Type
RDT-TwoPass,9,onehot,0.7309780289176868,0.0032553491845356912,,,832.8279561042785,0.4521949291229248,"[0.7288968443155512, 0.7265216904899185, 0.7323798213455879, 0.7309340630970207, 0.7361577253403556]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,5,9.0,9,512,0.0,Cover Type
sklearn-DT,9,onehot,0.7617450297403471,0.0020770865650490107,,,252.17762789726257,0.017782974243164062,"[0.7580010843093552, 0.7622694766916517, 0.7643930397067176, 0.762258825149309, 0.7618027228447015]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 2}",True,30,9.0,9,431,0.0,Cover Type
ConTree,9,onehot,0.6474978148160335,0.00040094875006462655,,,307.49421591758727,0.015344715118408203,"[0.6478146003115238, 0.6467991359947678, 0.6479578664738989, 0.6474415242422678, 0.6474759470577098]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",True,-1,-1.0,-1,-1,0.0,Cover Type
