algorithm,depth,encoding,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,success,features_used,avg_path_length,actual_depth,n_leaves,stability,dataset
ODT,3,target,0.8289381162679351,0.0075890364277173905,0.8438264469844577,0.01129256364374559,86.76918997764588,0.04726300239562988,"[0.8396970007165524, 0.8227044733340158, 0.8230958230958231, 0.8225839475839476, 0.8366093366093366]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,-1,3.0,3,8,0.0,Adult Income
RDT,3,target,0.8430448164223371,0.004171487210712613,0.857789760781054,0.0024053113873780626,102.65114831924438,0.04682011604309082,"[0.8421537516634251, 0.8490121813901116, 0.8388615888615889, 0.8466420966420967, 0.8385544635544635]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,3,3.0,3,8,0.0,Adult Income
RDT-TwoPass,3,target,0.844437122006474,0.0036417455198877718,0.8578688417776423,0.00227165828510813,123.51298007965087,0.03701882362365723,"[0.8421537516634251, 0.8488074521445389, 0.846027846027846, 0.8466420966420967, 0.8385544635544635]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",True,3,3.0,3,8,0.0,Adult Income
sklearn-DT,3,target,0.8444985449719813,0.0037642048008734484,0.8578980833483024,0.0023107453622568494,5.754340410232544,0.0014535903930664063,"[0.8419490224178524, 0.8491145460128979, 0.8461302211302212, 0.8467444717444718, 0.8385544635544635]","{'ccp_alpha': 0.0, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",True,5,3.0,3,8,0.0,Adult Income
OSDT,3,target,0.7607182362198229,3.815022657841085e-05,0.5,0.0,0.05650310516357422,0.00028090476989746095,"[0.7606715119254785, 0.7606715119254785, 0.7607493857493858, 0.7607493857493858, 0.7607493857493858]","{'max_depth': 3, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",True,-1,3.0,3,8,0.0,Adult Income
ConTree,3,target,0.8504360032894172,0.0035983341578787963,0.7548254254226047,0.010119449021180551,301.5320686817169,0.0017992019653320312,"[0.8493192752584706, 0.8562800696079435, 0.8497133497133497, 0.8516584766584766, 0.8452088452088452]","{'max_depth': 3, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",True,-1,-1.0,-1,-1,0.0,Adult Income
