algorithm,depth,encoding,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,success,features_used,avg_path_length,actual_depth,n_leaves,stability,dataset
ODT,7,target,0.8414274993965852,0.0017860886412122132,0.8860295497800095,0.002196176242508334,73.11195836067199,0.05078449249267578,"[0.8391851776026206, 0.8417442931722796, 0.8396805896805897, 0.8439803439803439, 0.8425470925470926]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,-1,7.0,7,128,0.0,Adult Income
RDT,7,target,0.8527087137948024,0.001980705057721813,0.8986129354954805,0.0033998839612758426,93.4140763759613,0.05779848098754883,"[0.8526973078104207, 0.8537209540382844, 0.8539107289107289, 0.8543202293202293, 0.8488943488943489]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 2}",True,7,7.0,7,128,0.0,Adult Income
RDT-TwoPass,7,target,0.8518896249472562,0.005000424981064063,0.8871322162103376,0.004758520687022118,112.32436265945435,0.0464818000793457,"[0.8489098167673252, 0.8618077592384072, 0.8504299754299754, 0.8497133497133497, 0.8485872235872236]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",True,5,7.0,7,128,0.0,Adult Income
sklearn-DT,7,target,0.8568240671552168,0.0026133086351194323,0.9034153602177841,0.001409171182581482,9.361726760864258,0.0015757083892822266,"[0.8553587880028662, 0.8572013512130208, 0.8601556101556102, 0.8587223587223587, 0.8526822276822277]","{'ccp_alpha': 0.0, 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2}",True,13,7.0,7,80,0.0,Adult Income
OSDT,7,target,0.7607182362198229,3.815022657841085e-05,0.5,0.0,0.057528018951416016,0.0002753734588623047,"[0.7606715119254785, 0.7606715119254785, 0.7607493857493858, 0.7607493857493858, 0.7607493857493858]","{'max_depth': 7, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",True,-1,7.0,7,128,0.0,Adult Income
ConTree,7,target,0.8269932680798684,0.022716020100930347,0.8257502100432378,0.016875323529397298,300.0732192516327,0.0007941246032714844,"[0.7995700685842972, 0.8492169106356843, 0.799037674037674, 0.8447993447993448, 0.8423423423423423]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",True,-1,-1.0,-1,-1,0.0,Adult Income
