algorithm,depth,encoding,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,success,features_used,avg_path_length,actual_depth,n_leaves,stability,dataset
ODT,3,onehot,0.8257852837901973,0.005392762392557181,0.8379426598714794,0.009698232309790989,29.135755586624146,0.017128610610961915,"[0.8241375780530249, 0.8226021087112294, 0.8231981981981982, 0.8224815724815725, 0.8365069615069615]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",True,-1,3.0,3,8,0.0,Adult Income
RDT,3,onehot,0.8437615050164953,0.0033650684959551204,0.8561921217929147,0.002603634100696697,34.03748092651367,0.017026424407958984,"[0.8411301054355614, 0.8469648889343843, 0.846027846027846, 0.8462325962325963, 0.8384520884520884]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",True,3,3.0,3,8,0.0,Adult Income
RDT-TwoPass,3,onehot,0.8437615050164953,0.0033650684959551204,0.8561921217929147,0.002603634100696697,46.65991106033325,0.016927480697631836,"[0.8411301054355614, 0.8469648889343843, 0.846027846027846, 0.8462325962325963, 0.8384520884520884]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",True,3,3.0,3,8,0.0,Adult Income
sklearn-DT,3,onehot,0.8435567569076629,0.00326353641424183,0.8562941879340293,0.002626802677627038,6.709578371047973,0.002193307876586914,"[0.8410277408127751, 0.8469648889343843, 0.846027846027846, 0.8453112203112203, 0.8384520884520884]","{'ccp_alpha': 0.0, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",True,4,3.0,3,8,0.0,Adult Income
OSDT,3,onehot,0.7607182362198229,3.815022657841085e-05,0.5,0.0,0.04524450302124024,0.0015705108642578125,"[0.7606715119254785, 0.7606715119254785, 0.7607493857493858, 0.7607493857493858, 0.7607493857493858]","{'max_depth': 3, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",True,-1,3.0,3,8,0.0,Adult Income
ConTree,3,onehot,0.8499446698673847,0.003634895882051335,0.7523071630273694,0.0071641539239986835,311.10690851211547,0.001459503173828125,"[0.8472719828027434, 0.8550516941345071, 0.8521703521703522, 0.8505323505323505, 0.8446969696969697]","{'max_depth': 3, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",True,-1,-1.0,-1,-1,0.0,Adult Income
